title_x,tconst,runtimeMinutes,genres_x,averageRating,numVotes,decennie,budget,popularity,release_date,mots_clefs,data.overview,data.poster_image,Comedy,Drama,Documentary,url_trailer
Angèle et Tony,tt1538221,83.0,Drama,6.5,1057.0,2010,0,1.691,2011-01-26,['réalisatrice'],"['Un port de pêche en Normandie. Angèle a de bonnes raisons de se construire une nouvelle vie lorsqu’elle débarque dans celle de Tony, marin pêcheur en quête de sentiments. Malgré le désir qu’il a pour elle, Tony garde ses distances. Angèle le cherche. Tony l’observe. Trop belle, trop déroutante, il ne peut croire qu’elle est là pour lui…']",https://image.tmdb.org/t/p/w500/S7Z9DBzMlPgEwOYPIqv9he6Lzo.jpg,0,1,0,https://www.youtube.com/watch?v=bwAMAj3QucI
Les enfants des autres,tt15403712,103.0,"Comedy,Drama,Romance",6.8,3400.0,2020,0,10.24,2022-09-21,[],"[""Rachel a 40 ans, pas d'enfant. Elle aime sa vie : ses élèves du lycée, ses amis, ses ex, ses cours de guitare. En tombant amoureuse d’Ali, elle s’attache à Leila, sa fille de 4 ans. Elle la borde, la soigne, et l’aime comme la sienne.  Mais aimer les enfants des autres, c’est un risque à prendre…""]",https://image.tmdb.org/t/p/w500/9LPK8q3EDlk0PEvAQnhUtb6BAJb.jpg,1,1,0,https://www.youtube.com/watch?v=oAfhtDQM0Bo
Mama Africa,tt1543029,90.0,"Biography,Documentary,Music",7.0,358.0,2010,0,1.4,2011-08-12,[],[],https://image.tmdb.org/t/p/w500/1XBZxfMyhQdy5j66prqw1sr4VW1.jpg,0,0,1,
Mondo Homo,tt1543222,110.0,"Documentary,History",7.9,20.0,2000,0,1.164,2009-01-01,"['LGBT', 'pornographie gay']",[],https://image.tmdb.org/t/p/w500/xh33DdQrWJlNicPfjHLTrZVta5I.jpg,0,0,1,
Sur les chemins noirs,tt15441522,95.0,Drama,6.6,1651.0,2020,0,5.202,2023-03-22,"['France', 'randonnée', 'réhabilitation', 'biographie', 'accident']","['Pierre est un célèbre explorateur et écrivain qui voyage régulièrement à travers le monde en quête d’aventures. Un soir, il escalade la façade d’un hôtel, ivre, et fait une chute de plusieurs étages. Le choc le plonge dans un coma profond. À son réveil, alors qu’il tient à peine debout et contre l’avis de tous, il décide de parcourir la France à pied en empruntant les chemins oubliés…']",https://image.tmdb.org/t/p/w500/AofBKhLa9nhnEXfKlxkLGTesQ5r.jpg,0,1,0,https://www.youtube.com/watch?v=9KTOLsuFUBQ
Athena,tt15445056,99.0,"Action,Drama,Thriller",6.8,24891.0,2020,0,144.346,2022-09-09,[],"['Rappelé du front à la suite de la mort de son plus jeune frère, décédé des suites d’une prétendue intervention de police, Abdel retrouve sa famille déchirée. Entre le désir de vengeance de son petit frère Karim et le business en péril de son grand frère dealer Moktar, il essaye de calmer les tensions. Minute après minute, la cité Athena se transforme en château fort, théâtre d’une tragédie familiale et collective à venir. Au moment où chacun pense avoir trouvé la vérité, la cité est sur le point de basculer dans le chaos.']",https://image.tmdb.org/t/p/w500/66hefmZ1ZVLO1Hb57sZVGSlDAmM.jpg,0,1,0,https://www.youtube.com/watch?v=I4Fr6xokozw
À bout portant,tt1545759,84.0,"Action,Crime,Drama",6.8,15039.0,2010,16000000,8.817,2010-11-08,"['course contre la montre', 'Paris, France', 'hôpital']","[""Tout va pour le mieux pour Samuel et Nadia: lui est bientôt infirmier et elle, attend son premier enfant. Mais tout bascule lorsque Nadia se fait kidnapper sous l'oeil impuissant de Samuel. À son réveil, son portable retentit: il a trois heures pour sortir de l'hôpital dans lequel il travaille un homme sous surveillance policière. Le destin de Samuel est désormais lié à celui de Sartet, une figure du banditisme activement recherchée par tous les services de police. S'il veut revoir sa femme vivante, Samuel doit faire vite.""]",https://image.tmdb.org/t/p/w500/2vW9GyJQhaCX5rvtwjRLy4Q9eQk.jpg,0,1,0,https://www.youtube.com/watch?v=zWmhKow4zTw
Fumer fait tousser,tt15471560,77.0,"Comedy,Horror,Sci-Fi",6.4,6186.0,2020,6009575,11.946,2022-11-30,[],"['Après un combat acharné contre une tortue démoniaque, cinq justiciers qu’on appelle les ""TABAC FORCE"", reçoivent l’ordre de partir en retraite pour renforcer la cohésion de leur groupe qui est en train de se dégrader. Le séjour se déroule à merveille jusqu’à ce que Lézardin, empereur du Mal, décide d’anéantir la planète Terre…']",https://image.tmdb.org/t/p/w500/o35QcAxtz2gWoT73FpEvsmGWUbQ.jpg,1,0,0,https://www.youtube.com/watch?v=KhoymAU8AN4
Poulet frites,tt15473248,103.0,"Crime,Documentary",7.1,224.0,2020,0,0.885,2022-09-28,"['enquête', 'enquêteur', 'enquête sur un meurtre', 'enquête criminelle', 'enquête sur un homicide', 'documentaire', 'documentaire criminel']","[""Strip Tease est de retour ! Dans ce nouveau long-métrage, une prostituée bruxelloise est assassinée à son domicile. Alain, son ex-compagnon boucher et junkie notoire, semble être le coupable idéal...\r Ce film est un remontage en noir et blanc de trois épisodes de 52 minutes tournés dans les années 2000, originellement en couleur et appelés 'Le flic, la juge et l’assassin'.""]",https://image.tmdb.org/t/p/w500/rp0XrglZRMyoXOWuNF7Q6iOLqoe.jpg,0,0,1,https://www.youtube.com/watch?v=G0RZPnVRqGU
Les barons,tt1547638,111.0,"Comedy,Drama",6.6,1022.0,2000,0,1.529,2009-11-04,[],"[""'Pour être un baron, dans la vie, il faut être le moins actif possible. Le baron le plus ambitieux, c'est moi Hassan. Mon rêve c'est de faire rire. Mais 'blagueur', pour mon père, c'est pas un métier. Le deuxième problème c'est Malika, la star du quartier dont je suis amoureux depuis des années. Et Malika, c'est la soeur de mon pote Mounir. Lui, il voudrait qu'on reste des barons, à vie. Ce qui colle pas avec mon but. Parce que pour réussir, il faut quitter le quartier, mais on ne quitte pas le quartier, on s'en évade.'""]",https://image.tmdb.org/t/p/w500/epIP1brIFem0JdPEt8CkooiSBTv.jpg,1,1,0,https://www.youtube.com/watch?v=8MJbPKlvW8E
En roue libre,tt15484716,89.0,"Comedy,Drama",6.3,702.0,2020,3900000,4.702,2022-06-29,[],"['La folle histoire de Louise qui se retrouve un beau matin, prise au piège dans sa propre voiture, terrassée par une attaque de panique dès qu’elle veut en sortir, et de Paul qui vole la voiture et du coup la kidnappe. Les voilà tous les deux embarqués dans un road-movie mouvementé !']",https://image.tmdb.org/t/p/w500/9Dv2IKD6ap7hlEgQhKPZnmG2Qxa.jpg,1,1,0,https://www.youtube.com/watch?v=XU7-T0nYmdg
Café de Flore,tt1550312,120.0,"Drama,Romance",7.3,17252.0,2010,0,7.222,2011-11-17,"['down syndrome', 'Montréal, Canada', 'divorcé', 'couple', 'chronologie non linéaire', 'histoires multiples', 'homme divorcé', 'père divorcé', 'parents divorcés', 'divorced mother']","['Il n’est pas facile de dire adieu à ceux qu’on aime ; pour y parvenir, il faut parfois toute une vie ou deux. Entre le Paris des années 1960 et le Montréal d’aujourd’hui se déploie une vaste histoire d’amour à la fois sombre et lumineuse, troublante et malgré tout pleine d’espoir. Café de Flore raconte les destins croisés de Jacqueline une jeune parisienne mère d’un enfant unique, d’Antoine un DJ montréalais ainsi que des femmes qui l’entourent. Ce qui les relie : l’amour, troublant, maladroit, imparfait, inachevé et humain.']",https://image.tmdb.org/t/p/w500/cxRx0uw01P5fm8EOBwrWAN4lskC.jpg,0,1,0,https://www.youtube.com/watch?v=AjX6XJSKC6U
La terre outragée,tt1555084,108.0,Drama,6.3,974.0,2010,5000000,2.185,2012-03-28,['réalisatrice'],"[""Dix ans après la catastrophe de Tchernobyl, Pripiat, ville fantôme désertée par ses habitants, est devenue un no man's land, gigantesque Pompéi moderne érigé en un étrange lieu de tourisme. Anya est guide dans la zone, tandis que Valery y cherche les traces de son père et que Nikolaï, lui, persiste à cultiver son jardin empoisonné.""]",https://image.tmdb.org/t/p/w500/fIQIxClAr0jbq2YSjZdfGaCYXb7.jpg,0,1,0,
Sage-homme,tt15568526,105.0,"Comedy,Drama",6.8,678.0,2020,0,3.663,2023-03-15,"['nurse', 'relation homme-femme', 'relation humaine', 'infirmier']","['Léopold, 19 ans, rate le concours d’entrée à médecine. Il décide d’entrer à l’école des sages-femmes en cachant la vérité à son entourage, dans le but de réintégrer médecine plus tard grâce à une passerelle. Alors qu’il s’engage sans convictions dans ce milieu exclusivement féminin, sa rencontre avec Nathalie, sage-femme d’expérience au caractère passionné, va changer son regard sur cet univers fascinant et bouleverser ses certitudes.']",https://image.tmdb.org/t/p/w500/fkqircM2kwdNyG4Gm911u1AtlpD.jpg,1,1,0,https://www.youtube.com/watch?v=jwzyb772IAo
Rendez-vous avec Diego,tt15583110,53.0,"Drama,Romance",7.2,112.0,2020,0,1.29,2021-11-26,"['lycée', 'rendez-vous à l’aveugle', 'LGBT', 'adolescent·e LGBT', 'rencontres en ligne', 'thème gay', 'coup de cœur au lycée', 'court métrage']",[],https://image.tmdb.org/t/p/w500/26KZ1ovbdpPwCkACTc2L0FiCI1B.jpg,0,1,0,
Kings of Pastry,tt1558972,87.0,"Documentary,Drama,Family",6.9,1423.0,2000,0,2.264,2009-11-06,"['France', 'Paris, France', 'compétition', 'nourriture', 'chef', 'pâtisserie', 'réalisatrice', 'arts culinaires', 'pâtisseries']","['le film suit Jacquy Pfeiffer, co-fondateur de la ""French Pastry School"" à Chicago, alors qu\'il se prépare et participe au concours de Meilleur Ouvrier de France (MOF) de 2007 à Lyon, avec 15 autres pâtissiers.  Nous suivrons également Régis Lazarre et Philippe Rigollot, autres candidats à la poursuite du col bleu blanc rouge des MOF.']",https://image.tmdb.org/t/p/w500/orLXFuV9WGqczVBJRw1tRHF50o0.jpg,0,1,1,
Les émotifs anonymes,tt1565958,80.0,"Comedy,Romance",6.9,12436.0,2010,0,8.21,2010-12-22,"['restaurant cher', 'chocolat', 'timidité', 'chocolaterie', 'thérapie de groupe', 'vendeur']","['Jean-René, patron d’une fabrique de chocolat, et Angélique, chocolatière de talent, sont deux grands émotifs. C’est leur passion commune pour le chocolat qui les rapproche. Ils tombent amoureux l’un de l’autre sans oser se l’avouer. Hélas, leur timidité maladive tend à les éloigner. Mais ils surmonteront leur manque de confiance en eux, au risque de dévoiler leurs sentiments.']",https://image.tmdb.org/t/p/w500/tunfsCnh5eBRNOH2wm6UNmN6FBx.jpg,1,0,0,https://www.youtube.com/watch?v=hru2ojH_j3Q
Memory Lane,tt1568863,98.0,Drama,6.1,181.0,2010,0,0.782,2010-11-24,[],"['Août, Hauts de Seine, dans la banlieue Sud-Ouest de Paris, sept amis de 25 ans se retrouvent plus ou moins ""fortuitement"" à passer quelques jours dans cette ville qui les a vus grandir. Chacun a ses raisons d\'être là : certains y vivent encore, d\'autres y reviennent pour des raisons familiales, d\'autres y cherchent des traces d\'une adolescence tenace, d\'autres pensent peut-être échapper au désoeuvrement ou y trouver l\'amour... Pendant une semaine, nous les suivons de manière isolée et en groupe. Au détour des rues désertées de cette ville fantôme, alors que les journées filent sous le bleu profond du ciel d\'août, chacun porte en lui l\'intuition que ces moments partagés sont peut-être les derniers...']",https://image.tmdb.org/t/p/w500/dx6DoVsSJfCsOwBvY27ZTcxxTOt.jpg,0,1,0,
Les rois de l'arnaque,tt15711402,105.0,"Crime,Documentary",6.3,911.0,2020,0,5.546,2021-11-03,"['fraude à l’assurance', 'escroquerie', 'compensation carbone', 'commerce de carbone', 'escroc', 'documentaire', 'arnaque aux brevets', 'documentaire criminel', 'neutralité carbone']","[""Ce documentaire retrace le parcours d'escrocs qui, grâce au système de l'UE de quotas d'émission de carbone, ont empoché indûment des milliards d'euros. Avant de s'entre-détruire...""]",https://image.tmdb.org/t/p/w500/v2LroBlpT6uRTuGybRT1dwMirVW.jpg,0,0,1,https://www.youtube.com/watch?v=sIXILA2cjLU
Le Livre des solutions,tt15732890,102.0,"Comedy,Drama",6.1,2912.0,2020,0,5.379,2023-05-21,"['processus créatif', 'livre', 'créativité']","[""Marc s'enfuit avec toute son équipe dans un petit village des Cévennes pour finir son film chez sa tante Denise. Sur place, sa créativité se manifeste par un million d'idées qui le plongent dans un drôle de chaos. Marc se lance alors dans l’écriture du Livre des Solutions, un guide de conseils pratiques qui pourrait bien être la solution à tous ses problèmes…""]",https://image.tmdb.org/t/p/w500/5vnKaZFP24fW5GBM4FyDdZyn1u7.jpg,1,1,0,
Ténor,tt15740736,100.0,"Comedy,Drama,Music",6.5,2048.0,2020,0,27.868,2022-05-04,[],"['Antoine, jeune banlieusard parisien, suit des études de comptabilité sans grande conviction, partageant son temps entre les battles de rap qu’il pratique avec talent et son job de livreur de sushis. Lors d’une course à l’Opéra Garnier, sa route croise celle de Mme Loyseau, professeur de chant dans la vénérable institution, qui détecte chez Antoine un talent brut à faire éclore. Malgré son absence de culture lyrique, Antoine est fasciné par cette forme d’expression et se laisse convaincre de suivre l’enseignement de Mme Loyseau. Antoine n’a d’autre choix que de mentir à sa famille, ses amis et toute la cité pour qui l’opéra est un truc de bourgeois, loin de leur monde.']",https://image.tmdb.org/t/p/w500/t8ShCiZxrbiy7kuO06OilLI3PeL.jpg,1,1,0,https://www.youtube.com/watch?v=-rhY0fonYwM
Pieds nus sur les limaces,tt1576450,103.0,Drama,6.1,1467.0,2010,2300000,3.753,2010-12-01,"['adapté d’un roman ou d’un livre', 'sister', 'avocat', 'animaux', 'amoureux des animaux', 'réalisatrice', 'conflit avec un membre de la belle-famille', 'fille de la campagne']","[""Lily, drôle, exubérante et insaisissable, vit dans un univers fantaisiste en harmonie avec la nature, à la campagne, chez sa mère. Sa grande sœur, Clara, mariée et citadine, a quitté la maison familiale. À la mort de leur mère, Clara doit bouleverser ses priorités pour s’occuper de Lily. Les deux sœurs vont alors se révéler l'une à l'autre… Clara sous l’influence de Lily va remettre sa vie en question et goûter à une certaine liberté...""]",https://image.tmdb.org/t/p/w500/zEokrnweHBTv9AchhUEtWLXqubO.jpg,0,1,0,https://www.youtube.com/watch?v=Ock-5LPFpxc
L'Abbé Pierre: Une vie de combats,tt15789074,137.0,"Biography,Drama,History",6.4,715.0,2020,17700000,2.377,2023-11-08,"['biographie', 'service communautaire', 'gentillesse', 'droits humains', 'documentaire social', 'humanitaire', 'action communautaire', 'esprit communautaire', 'histoire sociale', 'travail humanitaire', 'générosité', 'personnes célèbres', 'abbey', 'dignité humaine', 'développement communautaire', 'vie communautaire', 'figure study']","['Né dans une famille bourgeoise, Henri Grouès a été à la fois résistant, député, défenseur des sans-abris, révolutionnaire et iconoclaste. Des bancs de l’Assemblée Nationale aux bidonvilles de la banlieue parisienne, son engagement auprès des plus faibles lui a valu une renommée internationale. Pourtant, chaque jour, il a douté de son action. Une vie intime inconnue et à peine crédible. Révolté par la misère, les inégalités et les injustices, souvent critiqué, parfois trahi, Henri Grouès a eu mille vies et mille combats. Il a marqué l’Histoire sous le nom qu’il s’était choisi : l’abbé Pierre.']",https://image.tmdb.org/t/p/w500/6LjskUOqWCVN7GTFn6stARLzoyf.jpg,0,1,0,https://www.youtube.com/watch?v=cd6mX1YsZ_4
Angèle,tt15820298,84.0,"Biography,Documentary,Music",7.0,662.0,2020,0,4.403,2021-11-26,['documentaire musical'],"[""Angèle, l'artiste belge star de la pop, se raconte et évoque le fragile équilibre qu'elle a trouvé entre la solitude et la joie accompagnant la notoriété.""]",https://image.tmdb.org/t/p/w500/b9ldOOvwImdHfsDqZ4sIwRqcK2n.jpg,0,0,1,
Présumé coupable,tt1582244,102.0,"Biography,Crime,Drama",7.3,2128.0,2010,6965576,4.886,2011-09-07,"['brutalité policière', 'juge', 'emprisonnement', 'inspiré d’une histoire vraie', 'avocat', 'famille brisée']","['Le film raconte le calvaire d\'Alain Marécaux - ""l\'huissier"" de l\'affaire d\'Outreau - arrêté en 2001 ainsi que sa femme pour d\'horribles actes de pédophilies qu\'ils n\'ont jamais commis. C\'est l\'histoire de la descente en enfer d\'un homme innocent face à un système judiciaire incroyablement injuste et inhumain, l\'histoire de sa vie et de celle de ses proches broyée par une des plus importantes erreurs judiciaires de notre époque.']",https://image.tmdb.org/t/p/w500/9OnoipN90KiaMGCUuYZjZv8o0rC.jpg,0,1,0,
